time,latitude,longitude,depth,mag,magType,place,year,month
1995-02-05 22:51:05.140000+00:00,-37.759,178.752,21.1,7.1,mw,"118 km NNE of Gisborne, New Zealand",1995,2
1995-02-05 20:37:10.950000+00:00,6.809,-82.666,11.7,6.0,mwb,"137 km S of Punta de Burica, Panama",1995,2
1995-02-03 02:31:35.240000+00:00,-62.711,155.666,10.0,6.4,mwb,Balleny Islands region,1995,2
1995-02-02 19:50:47.950000+00:00,-6.234,148.795,57.8,6.0,mw,"83 km W of Kandrian, Papua New Guinea",1995,2
1995-01-27 20:16:52.170000+00:00,-4.434,134.476,22.3,6.8,mw,"164 km SW of Nabire, Indonesia",1995,1
1995-01-24 22:36:34.190000+00:00,-5.902,154.492,24.5,6.2,mwb,"119 km WNW of Panguna, Papua New Guinea",1995,1
1995-01-21 08:47:29.640000+00:00,43.377,146.72,58.9,6.3,mw,"46 km S of Shikotan, Russia",1995,1
1995-01-21 07:30:22.950000+00:00,2.563,126.882,42.2,6.2,mw,"155 km NW of Tobelo, Indonesia",1995,1
1995-01-19 15:05:03.410000+00:00,5.05,-72.916,17.3,6.5,mw,"16 km ESE of Páez, Colombia",1995,1
1995-01-16 20:46:52.120000+00:00,34.583,135.018,21.9,6.9,mw,"8 km S of Akashi, Japan",1995,1
1995-01-16 18:14:49.460000+00:00,51.26,179.168,33.0,6.3,mw,"298 km WSW of Adak, Alaska",1995,1
1995-01-15 23:59:26.160000+00:00,-5.246,152.04,62.2,6.0,mw,"103 km SSW of Kokopo, Papua New Guinea",1995,1
1995-01-12 10:26:47.430000+00:00,44.061,147.033,34.9,6.0,mw,"38 km NE of Shikotan, Russia",1995,1
1995-01-09 18:00:17.800000+00:00,35.88,141.343,33.3,6.0,mw,"48 km ENE of Hasaki, Japan",1995,1
1995-01-07 02:36:06.770000+00:00,40.258,142.364,32.0,6.0,mwb,"76 km NNE of Miyako, Japan",1995,1
1995-01-06 22:37:34.320000+00:00,40.246,142.175,26.9,7.0,mw,"63 km ESE of Hachinohe, Japan",1995,1
1995-01-04 06:28:39.070000+00:00,-56.06,-123.232,10.0,6.0,mw,southern East Pacific Rise,1995,1
1995-01-01 06:59:55.950000+00:00,40.701,143.549,15.2,6.5,mwb,"174 km E of Hachinohe, Japan",1995,1
1994-12-31 13:50:23.700000+00:00,40.217,142.546,43.0,6.0,mw,"81 km NE of Miyako, Japan",1994,12
1994-12-28 22:37:46.340000+00:00,40.375,143.636,10.5,6.4,mwb,"165 km ENE of Miyako, Japan",1994,12
1994-12-28 20:52:25.830000+00:00,40.094,142.687,21.9,6.2,mw,"80 km NE of Miyako, Japan",1994,12
1994-12-28 12:19:23.030000+00:00,40.525,143.419,26.5,7.8,mw,"off the east coast of Honshu, Japan",1994,12
1994-12-15 11:20:22.150000+00:00,-37.282,177.523,33.0,6.5,mwb,"83 km NNE of Opotiki, New Zealand",1994,12
1994-12-14 07:28:53.250000+00:00,-9.519,159.411,16.3,6.1,mw,"38 km WNW of Malango, Solomon Islands",1994,12
1994-12-10 16:17:38.510000+00:00,18.136,-101.384,48.1,6.5,mwb,"22 km SW of Guayameo, Mexico",1994,12
1994-12-10 03:39:31.750000+00:00,-23.534,-70.591,36.6,6.0,mw,"23 km WNW of Antofagasta, Chile",1994,12
1994-11-20 16:59:05.630000+00:00,-2.001,135.932,16.0,6.3,mwb,"92 km S of Biak, Indonesia",1994,11
1994-11-15 20:39:37.250000+00:00,47.451,154.927,12.4,6.0,mw,Kuril Islands,1994,11
1994-11-14 19:15:30.660000+00:00,13.525,121.067,31.5,7.1,mw,"10 km E of Sabang, Philippines",1994,11
1994-11-05 02:16:03.320000+00:00,-57.193,157.858,24.7,6.5,mwb,Macquarie Island region,1994,11
1994-10-31 11:48:13.920000+00:00,3.019,96.192,29.4,6.2,mw,"63 km NNW of Sinabang, Indonesia",1994,10
1994-10-27 17:45:58+00:00,43.515,-127.427,20.0,6.3,mwb,"248 km W of Bandon, Oregon",1994,10
1994-10-15 00:39:25.490000+00:00,-3.804,152.148,8.8,6.1,mwb,"43 km N of Rabaul, Papua New Guinea",1994,10
1994-10-13 05:04:24.980000+00:00,-1.212,127.912,10.7,6.4,mwb,"219 km S of Sofifi, Indonesia",1994,10
1994-10-12 06:43:39.730000+00:00,13.773,124.529,15.7,6.4,mwb,"15 km E of Gigmoto, Philippines",1994,10
1994-10-09 08:48:55.130000+00:00,43.861,148.063,35.8,6.1,ms,east of the Kuril Islands,1994,10
1994-10-09 07:55:39.580000+00:00,43.905,147.916,33.0,7.3,mw,"96 km E of Shikotan, Russia",1994,10
1994-10-08 21:44:07.210000+00:00,-1.258,127.98,16.6,6.8,mwb,"225 km SSE of Sofifi, Indonesia",1994,10
1994-10-07 03:25:58.120000+00:00,41.662,88.753,0.0,6.0,mb,"147 km SSW of Turpan, China",1994,10
1994-10-05 20:39:48.420000+00:00,43.954,147.336,40.0,6.1,mw,"52 km ENE of Shikotan, Russia",1994,10
1994-10-05 20:37:29.310000+00:00,43.592,147.449,13.2,6.0,mw,"62 km ESE of Shikotan, Russia",1994,10
1994-10-04 19:16:28.980000+00:00,43.774,147.504,34.9,6.0,mb,"63 km E of Shikotan, Russia",1994,10
1994-10-04 18:09:39.630000+00:00,43.66,147.445,32.7,6.0,ms,"60 km ESE of Shikotan, Russia",1994,10
1994-10-04 16:06:20.640000+00:00,43.43,147.902,17.7,6.0,mb,"103 km ESE of Shikotan, Russia",1994,10
1994-10-04 16:01:02.470000+00:00,43.706,147.991,15.5,6.3,mb,"102 km E of Shikotan, Russia",1994,10
1994-10-04 15:24:15.980000+00:00,43.526,147.908,19.5,6.3,mb,"100 km ESE of Shikotan, Russia",1994,10
1994-10-04 13:42:52.310000+00:00,43.788,147.187,61.2,6.1,mb,"37 km E of Shikotan, Russia",1994,10
1994-10-04 13:22:55.840000+00:00,43.773,147.321,14.0,8.3,mw,"48 km E of Shikotan, Russia",1994,10
1994-10-01 17:46:37.580000+00:00,-17.768,167.83,33.0,6.2,mw,"51 km W of Port-Vila, Vanuatu",1994,10
1994-10-01 16:35:20.790000+00:00,-17.745,167.682,16.6,6.5,mw,"67 km W of Port-Vila, Vanuatu",1994,10
1994-09-27 23:04:51.620000+00:00,5.68,-79.185,33.0,6.2,mw,"206 km WSW of Bahía Solano, Colombia",1994,9
1994-09-23 07:59:38.920000+00:00,-3.379,148.537,33.0,6.1,mw,"204 km SE of Lorengau, Papua New Guinea",1994,9
1994-09-16 06:20:18.740000+00:00,22.528,118.711,13.1,6.8,mwb,"145 km SW of Magong, Taiwan",1994,9
1994-09-15 23:47:30.500000+00:00,-57.803,-8.769,10.0,6.0,mw,east of the South Sandwich Islands,1994,9
1994-09-13 10:01:32.090000+00:00,7.054,-76.678,13.6,6.1,mw,"17 km ENE of Murindó, Colombia",1994,9
1994-09-13 04:28:01.020000+00:00,29.287,129.91,34.3,6.1,mwb,"110 km NNE of Naze, Japan",1994,9
1994-09-12 22:43:50.760000+00:00,-15.455,-172.99,15.0,6.0,mw,"102 km ENE of Hihifo, Tonga",1994,9
1994-09-12 12:23:43.250000+00:00,38.819,-119.652,14.0,6.1,mwb,"4 km S of Carter Springs, Nevada",1994,9
1994-09-12 06:29:54.940000+00:00,-31.103,-71.706,40.0,6.0,mwb,"73 km SW of Ovalle, Chile",1994,9
1994-09-03 17:46:41.560000+00:00,-21.212,173.64,33.0,6.3,mwb,Vanuatu region,1994,9
1994-09-01 15:15:53.080000+00:00,40.402,-125.68,10.0,7.1,mwb,"121 km W of Ferndale, California",1994,9
1994-08-28 18:37:20.670000+00:00,44.783,150.061,18.6,6.6,mw,"179 km ESE of Kuril’sk, Russia",1994,8
1994-08-21 15:55:59.210000+00:00,56.761,117.9,12.3,6.0,mw,"25 km WSW of Novaya Chara, Russia",1994,8
1994-08-20 04:38:50.570000+00:00,44.656,149.176,24.4,6.2,mw,"120 km ESE of Kuril’sk, Russia",1994,8
1994-08-18 04:42:57.380000+00:00,44.767,150.158,14.7,6.6,mw,"186 km ESE of Kuril’sk, Russia",1994,8
1994-08-14 01:31:12.940000+00:00,44.694,150.011,19.0,6.3,mwb,"178 km ESE of Kuril’sk, Russia",1994,8
1994-08-14 00:46:20.440000+00:00,44.709,150.103,16.9,6.0,mw,"184 km ESE of Kuril’sk, Russia",1994,8
1994-08-05 19:41:56.720000+00:00,-55.37,-128.152,10.0,6.2,mw,Pacific-Antarctic Ridge,1994,8
1994-08-04 22:15:37.770000+00:00,-6.338,131.575,33.0,6.2,mw,"152 km WSW of Tual, Indonesia",1994,8
1994-07-24 17:55:40.380000+00:00,-16.966,167.574,20.5,6.4,mw,"97 km S of Lakatoro, Vanuatu",1994,7
1994-07-22 16:57:48.420000+00:00,-7.777,158.417,19.2,6.0,mw,"135 km WNW of Buala, Solomon Islands",1994,7
1994-07-13 03:13:19.310000+00:00,-16.812,167.249,33.0,6.7,mw,"80 km SSW of Lakatoro, Vanuatu",1994,7
1994-07-13 02:35:56.020000+00:00,-16.62,167.518,33.0,7.2,mw,"58 km S of Lakatoro, Vanuatu",1994,7
1994-07-04 21:36:41.960000+00:00,14.888,-97.322,14.6,6.5,mw,"108 km SSW of La Barra de Colotepec, Mexico",1994,7
1994-06-27 04:10:09.320000+00:00,-36.236,-98.189,10.0,6.1,mw,southeast of Easter Island,1994,6
1994-06-19 13:43:51.190000+00:00,-43.273,171.611,10.0,6.0,mwb,"40 km N of Methven, New Zealand",1994,6
1994-06-18 03:25:15.830000+00:00,-42.963,171.658,13.6,6.8,mw,"56 km NW of Oxford, New Zealand",1994,6
1994-06-15 10:28:50.600000+00:00,-10.168,113.749,28.8,6.1,mw,"201 km SSW of Gambiran Satu, Indonesia",1994,6
1994-06-15 09:22:57.220000+00:00,-10.335,113.66,19.9,6.2,mwb,"221 km SSW of Gambiran Satu, Indonesia",1994,6
1994-06-13 21:15:02.650000+00:00,-5.472,151.841,17.5,6.2,mw,"New Britain region, Papua New Guinea",1994,6
1994-06-06 20:47:40.530000+00:00,2.917,-76.057,12.1,6.8,mw,"23 km E of Toribío, Colombia",1994,6
1994-06-05 01:45:02.160000+00:00,-10.349,113.398,25.9,6.1,mw,"228 km S of Kencong, Indonesia",1994,6
1994-06-05 01:09:30.150000+00:00,24.511,121.905,11.4,6.4,mwb,"31 km SSE of Yilan, Taiwan",1994,6
1994-06-04 00:57:50.660000+00:00,-10.777,113.366,11.2,6.5,mw,"275 km S of Kencong, Indonesia",1994,6
1994-06-03 21:06:59.880000+00:00,-10.362,112.892,25.9,6.6,mw,"235 km SSW of Kencong, Indonesia",1994,6
1994-06-02 18:17:34.020000+00:00,-10.477,112.835,18.4,7.8,mw,"249 km SSW of Kencong, Indonesia",1994,6
1994-05-31 17:41:55.580000+00:00,7.414,-72.033,11.6,6.0,mw,"44 km SSE of San Cristóbal, Venezuela",1994,5
1994-05-29 14:11:50.960000+00:00,20.556,94.16,35.6,6.5,mw,"74 km W of Yenangyaung, Myanmar",1994,5
1994-05-26 08:26:52.430000+00:00,35.305,-4.103,9.7,6.0,mw,"15 km WNW of Tirhanimîne, Morocco",1994,5
1994-05-25 04:03:41.260000+00:00,-4.199,135.489,33.0,6.5,mwb,"92 km S of Nabire, Indonesia",1994,5
1994-05-24 04:00:42.180000+00:00,23.959,122.448,16.3,6.6,mwb,"79 km SW of Yonakuni, Japan",1994,5
1994-05-23 05:36:01.630000+00:00,24.166,122.535,19.8,6.2,mwb,"57 km SW of Yonakuni, Japan",1994,5
1994-05-23 01:41:42.290000+00:00,18.165,-100.527,55.3,6.3,mw,"4 km W of San Cristóbal, Mexico",1994,5
1994-05-18 03:54:00.550000+00:00,44.727,149.401,26.0,6.2,mw,"132 km ESE of Kuril’sk, Russia",1994,5
1994-05-11 21:14:33.760000+00:00,-2.056,99.669,28.0,6.1,mwb,"144 km SSW of Padang, Indonesia",1994,5
1994-05-11 08:18:15.670000+00:00,-2.008,99.77,20.5,6.5,mwb,"133 km SSW of Padang, Indonesia",1994,5
1994-05-03 16:36:43.650000+00:00,10.241,-60.758,36.0,6.2,mwb,"46 km E of Rio Claro, Trinidad and Tobago",1994,5
1994-05-02 17:14:00.880000+00:00,-1.116,97.487,15.1,6.1,mw,"298 km W of Pariaman, Indonesia",1994,5
1994-05-01 12:00:35.760000+00:00,36.901,67.163,18.5,6.1,mwb,Central Afghanistan,1994,5
1994-04-27 14:11:45.150000+00:00,13.074,119.545,9.7,6.0,mw,"99 km NNW of Buluang, Philippines",1994,4
1994-04-27 09:23:26.270000+00:00,-21.515,-173.667,28.1,6.3,mwb,"134 km E of ‘Ohonua, Tonga",1994,4
1994-04-23 15:00:52.770000+00:00,-14.175,167.537,10.8,6.2,mwb,"33 km S of Sola, Vanuatu",1994,4
1994-04-21 03:51:44.560000+00:00,-5.702,154.12,28.0,6.7,mw,"165 km WNW of Panguna, Papua New Guinea",1994,4
1994-04-18 17:29:54.140000+00:00,-6.47,154.934,26.3,6.7,mwb,"63 km WSW of Panguna, Papua New Guinea",1994,4
1994-04-13 22:22:29.900000+00:00,-3.136,135.968,28.5,6.5,mw,"57 km ENE of Nabire, Indonesia",1994,4
1994-04-10 23:45:55.760000+00:00,23.71,126.852,10.2,6.1,mw,"198 km SE of Hirara, Japan",1994,4
1994-04-08 01:10:40.840000+00:00,40.608,143.683,13.3,6.4,mwb,"182 km NE of Miyako, Japan",1994,4
1994-04-06 12:13:44.970000+00:00,-17.371,167.816,17.4,6.2,mw,"66 km NW of Port-Vila, Vanuatu",1994,4
1994-04-05 09:35:44.880000+00:00,51.296,-178.152,19.6,6.2,mwb,"123 km WSW of Adak, Alaska",1994,4
1994-03-15 03:36:19.930000+00:00,11.11,-88.083,14.5,6.4,mwb,"181 km SSW of Corinto, Nicaragua",1994,3
1994-03-14 04:30:15.750000+00:00,-1.278,-23.569,10.0,7.0,mw,central Mid-Atlantic Ridge,1994,3
1994-03-14 04:30:07.660000+00:00,-1.083,-23.929,10.0,6.0,mb,central Mid-Atlantic Ridge,1994,3
1994-03-01 03:49:00.830000+00:00,29.096,52.617,12.9,6.1,mw,"22 km SW of Akbar?b?d, Iran",1994,3
1994-02-26 02:31:11.090000+00:00,30.897,60.549,9.4,6.1,mw,"91 km W of Z?bol, Iran",1994,2
1994-02-24 00:11:12.320000+00:00,30.775,60.495,9.6,6.3,mw,"99 km WSW of Z?bol, Iran",1994,2
1994-02-23 08:02:04.720000+00:00,30.853,60.596,6.0,6.1,mw,"88 km WSW of Z?bol, Iran",1994,2
1994-02-20 01:54:35.760000+00:00,2.059,126.475,28.4,6.0,mw,"172 km NW of Ternate, Indonesia",1994,2
1994-02-18 13:41:27.780000+00:00,-20.493,169.072,12.8,6.0,mwb,"107 km SSW of Isangel, Vanuatu",1994,2
1994-02-18 04:19:07.570000+00:00,-45.33,96.232,10.0,6.3,mw,southeast Indian Ridge,1994,2
1994-02-16 22:03:08.950000+00:00,-20.23,168.925,10.8,6.1,mwb,"84 km SSW of Isangel, Vanuatu",1994,2
1994-02-16 06:48:58.040000+00:00,-18.991,168.134,13.3,6.4,mw,"135 km WNW of Isangel, Vanuatu",1994,2
1994-02-16 06:46:57.020000+00:00,-20.094,168.906,12.9,6.0,mwb,"72 km SSW of Isangel, Vanuatu",1994,2
1994-02-15 21:11:56.420000+00:00,-20.399,168.866,19.5,6.5,mw,"104 km SSW of Isangel, Vanuatu",1994,2
1994-02-15 17:07:43.800000+00:00,-4.967,104.302,23.1,6.9,mw,"66 km WSW of Kotabumi, Indonesia",1994,2
1994-02-15 15:08:17.760000+00:00,-20.563,169.393,30.4,6.0,mwb,"113 km S of Isangel, Vanuatu",1994,2
1994-02-12 17:58:23.990000+00:00,-20.553,169.361,27.7,7.0,mwb,"112 km S of Isangel, Vanuatu",1994,2
1994-02-12 04:16:26.890000+00:00,-10.786,-128.798,15.0,6.7,mw,South Pacific Ocean,1994,2
1994-02-05 23:34:09.970000+00:00,0.593,30.037,14.2,6.2,mwb,"13 km SSW of Bundibugyo, Uganda",1994,2
1994-02-01 22:14:23.340000+00:00,-11.315,163.863,37.7,6.1,mw,"221 km WSW of Lata, Solomon Islands",1994,2
1994-01-30 20:57:43.480000+00:00,-29.184,-177.589,60.8,6.0,mw,"Kermadec Islands, New Zealand",1994,1
1994-01-25 07:12:44.880000+00:00,10.601,-41.715,29.5,6.3,mw,northern Mid-Atlantic Ridge,1994,1
1994-01-21 02:24:29.960000+00:00,1.015,127.733,19.9,7.0,mwb,"36 km NNE of Sofifi, Indonesia",1994,1
1994-01-19 01:53:34.900000+00:00,-3.176,135.97,23.2,6.8,mw,"55 km ENE of Nabire, Indonesia",1994,1
1994-01-17 12:30:55.390000+00:00,34.213,-118.537,18.202,6.7,mw,"Northridge, California, earthquake",1994,1
1994-01-11 00:51:56.380000+00:00,25.231,97.203,9.9,6.1,mw,"25 km SW of Myitkyina, Myanmar",1994,1
1994-01-04 19:31:59.880000+00:00,-4.301,135.145,11.0,6.0,mwb,"111 km SSW of Nabire, Indonesia",1994,1
1994-01-03 13:24:13.840000+00:00,-49.265,164.222,15.5,6.1,mw,"Auckland Islands, New Zealand region",1994,1
1993-12-29 08:39:44.830000+00:00,-19.99,169.857,33.0,6.5,mw,"78 km SE of Isangel, Vanuatu",1993,12
1993-12-29 07:48:14.200000+00:00,-20.23,169.789,33.0,7.0,mw,"92 km SE of Isangel, Vanuatu",1993,12
1993-12-20 13:56:14.870000+00:00,-6.876,131.34,7.7,6.3,mwb,"208 km SW of Tual, Indonesia",1993,12
1993-12-16 20:11:21.990000+00:00,53.804,171.382,9.1,6.1,mwb,"160 km NW of Attu Station, Alaska",1993,12
1993-12-14 06:31:19.330000+00:00,-20.704,-173.451,30.6,6.0,mw,"136 km SE of Pangai, Tonga",1993,12
1993-12-10 08:59:35.820000+00:00,20.912,121.282,12.0,6.1,mwb,"88 km NW of Basco, Philippines",1993,12
1993-12-09 11:38:27.960000+00:00,0.425,125.891,15.9,6.8,mw,Molucca Sea,1993,12
1993-12-09 04:32:19.520000+00:00,0.486,125.995,14.5,6.9,mw,"150 km SE of Tondano, Indonesia",1993,12
1993-11-26 23:20:04.170000+00:00,-9.597,158.148,17.1,6.2,mw,"172 km W of Malango, Solomon Islands",1993,11
1993-11-25 08:31:14.820000+00:00,-22.035,170.094,32.4,6.0,mw,"235 km ESE of Tadine, New Caledonia",1993,11
1993-11-19 01:43:23.780000+00:00,54.287,-164.164,30.3,6.5,mw,"79 km SW of False Pass, Alaska",1993,11
1993-11-17 11:18:51.620000+00:00,51.816,158.659,33.2,6.0,mwb,"125 km S of Vilyuchinsk, Russia",1993,11
1993-11-13 01:18:04.180000+00:00,51.934,158.647,34.0,7.0,mw,"112 km S of Vilyuchinsk, Russia",1993,11
1993-11-13 00:16:49.010000+00:00,16.288,-98.638,19.6,6.0,mwb,"18 km SW of Montecillos, Mexico",1993,11
1993-11-11 10:13:55.320000+00:00,-4.543,153.147,45.8,6.0,mw,"99 km ESE of Kokopo, Papua New Guinea",1993,11
1993-11-11 00:28:33.540000+00:00,50.2,-177.446,18.8,6.0,mwb,"194 km SSW of Adak, Alaska",1993,11
1993-11-05 22:37:20.180000+00:00,-3.188,148.339,14.4,6.2,mw,"174 km SE of Lorengau, Papua New Guinea",1993,11
1993-10-25 11:59:48.030000+00:00,-5.858,146.016,26.5,6.1,ms,"50 km NNE of Kainantu, Papua New Guinea",1993,10
1993-10-25 10:27:04.510000+00:00,-5.909,145.99,30.4,6.7,mwb,"44 km NNE of Kainantu, Papua New Guinea",1993,10
1993-10-24 07:52:15.630000+00:00,16.755,-98.717,20.7,6.7,mwb,"1 km ENE of Jolotichán, Mexico",1993,10
1993-10-16 03:05:30.300000+00:00,-5.898,146.202,27.1,6.3,mwb,"57 km NE of Kainantu, Papua New Guinea",1993,10
1993-10-14 12:02:35.560000+00:00,-50.436,139.904,10.0,6.0,mw,western Indian-Antarctic Ridge,1993,10
1993-10-13 05:50:42.580000+00:00,-6.013,146.061,33.0,6.0,mw,"37 km NE of Kainantu, Papua New Guinea",1993,10
1993-10-13 03:07:30.990000+00:00,-5.932,146.153,33.0,6.5,mw,"50 km NE of Kainantu, Papua New Guinea",1993,10
1993-10-13 02:06:00.340000+00:00,-5.889,146.02,25.3,6.9,mw,"47 km NNE of Kainantu, Papua New Guinea",1993,10
1993-10-05 05:09:45.760000+00:00,-6.13,128.965,13.1,6.6,mwb,"282 km SSE of Ambon, Indonesia",1993,10
1993-10-04 20:54:38.340000+00:00,-21.437,-174.301,34.2,6.0,mwb,"68 km E of ‘Ohonua, Tonga",1993,10
1993-10-02 16:02:00.710000+00:00,-3.444,148.805,36.8,6.0,mw,"231 km SE of Lorengau, Papua New Guinea",1993,10
1993-10-02 08:42:32.710000+00:00,38.19,88.663,14.1,6.1,mw,"southern Xinjiang, China",1993,10
1993-09-30 18:27:50.810000+00:00,15.417,-94.698,19.2,6.5,mw,"90 km S of San Francisco del Mar Viejo, Mexico",1993,9
1993-09-29 22:25:48.620000+00:00,18.066,76.451,6.8,6.2,mwb,"20 km SSW of Ausa, India",1993,9
1993-09-29 18:26:20.290000+00:00,-42.677,-18.385,10.0,6.0,mw,southern Mid-Atlantic Ridge,1993,9
1993-09-27 13:37:32.970000+00:00,-53.651,-51.621,33.0,6.6,mw,South Atlantic Ocean,1993,9
1993-09-26 03:31:14.630000+00:00,9.997,138.222,10.0,6.3,mw,"54 km NNE of Colonia, Micronesia",1993,9
1993-09-22 12:37:03.520000+00:00,-6.47,154.901,27.5,6.1,mwb,"66 km WSW of Panguna, Papua New Guinea",1993,9
1993-09-21 05:45:35.230000+00:00,42.3575,-122.0583333,8.53,6.0,md,"27 km WNW of Klamath Falls, Oregon",1993,9
1993-09-20 10:17:42.060000+00:00,0.75,-29.354,10.0,6.3,mwb,central Mid-Atlantic Ridge,1993,9
1993-09-19 14:10:56.180000+00:00,14.362,-93.325,18.0,6.4,mw,"105 km WSW of Puerto Madero, Mexico",1993,9
1993-09-13 12:37:51.930000+00:00,-29.492,-177.136,19.7,6.3,mwb,"Kermadec Islands, New Zealand",1993,9
1993-09-12 03:22:38.500000+00:00,13.826,-90.429,68.2,6.0,mw,"27 km S of Taxisco, Guatemala",1993,9
1993-09-10 19:12:54.620000+00:00,14.717,-92.645,34.1,7.2,mw,"24 km W of Puerto Madero, Mexico",1993,9
1993-09-10 18:58:57.020000+00:00,14.415,-92.764,63.3,6.0,mw,"50 km SW of Puerto Madero, Mexico",1993,9
1993-09-07 02:48:50.850000+00:00,-31.635,-179.44,10.0,6.5,mwb,Kermadec Islands region,1993,9
1993-09-06 03:56:00.100000+00:00,-4.641,153.231,49.0,6.6,mw,"111 km ESE of Kokopo, Papua New Guinea",1993,9
1993-09-04 21:39:33.840000+00:00,-9.571,122.528,32.5,6.2,mw,"110 km SSE of Maumere, Indonesia",1993,9
1993-09-03 12:35:00.270000+00:00,14.523,-92.713,26.5,6.8,mwb,"38 km SW of Puerto Madero, Mexico",1993,9
1993-09-01 14:03:19.160000+00:00,2.986,96.122,34.0,6.3,mw,"62 km NNW of Sinabang, Indonesia",1993,9
1993-08-25 05:25:32.270000+00:00,-44.718,-79.958,10.0,6.2,mw,"Off the coast of Aisen, Chile",1993,8
1993-08-20 05:06:53.850000+00:00,-5.997,142.743,14.6,6.2,mwb,"28 km SW of Tari, Papua New Guinea",1993,8
1993-08-16 04:33:48.440000+00:00,12.966,144.972,18.3,6.0,mw,"41 km SE of Inarajan Village, Guam",1993,8
1993-08-11 14:17:37.720000+00:00,13.178,145.651,21.6,6.2,mwb,"91 km ESE of Yigo Village, Guam",1993,8
1993-08-10 09:46:35.350000+00:00,-38.52,177.553,14.4,6.4,mw,"42 km WNW of Gisborne, New Zealand",1993,8
1993-08-10 00:51:53.250000+00:00,-45.277,166.927,28.1,7.0,mw,"63 km WNW of Te Anau, New Zealand",1993,8
1993-08-08 08:34:24.930000+00:00,12.982,144.801,59.3,7.8,mw,"32 km S of Inarajan Village, Guam",1993,8
1993-08-07 19:42:41.910000+00:00,41.985,139.839,13.8,6.5,mwb,"69 km WNW of Kamiiso, Japan",1993,8
1993-08-04 11:31:18.030000+00:00,-1.629,99.615,31.6,6.5,mwb,"111 km SW of Padang, Indonesia",1993,8
1993-08-03 12:43:05.360000+00:00,28.729,34.553,10.0,6.1,mw,"27 km NNE of Dahab, Egypt",1993,8
1993-08-03 07:19:59.580000+00:00,51.188,-130.797,10.0,6.0,mw,"269 km WNW of Port McNeill, Canada",1993,8
1993-07-28 18:07:48.260000+00:00,-5.573,154.132,25.9,6.2,mwb,"170 km WNW of Panguna, Papua New Guinea",1993,7
1993-07-22 06:16:09.490000+00:00,-54.439,-119.333,10.0,6.0,mw,southern East Pacific Rise,1993,7
1993-07-22 04:57:07.050000+00:00,6.47,-71.21,20.3,6.1,mwb,"24 km NNW of Puerto Rondón, Colombia",1993,7
1993-07-12 16:01:07.170000+00:00,42.825,139.288,28.5,6.0,mb,"101 km W of Iwanai, Japan",1993,7
1993-07-12 14:45:05.570000+00:00,43.124,139.183,33.0,6.3,ms,"109 km W of Iwanai, Japan",1993,7
1993-07-12 13:17:11.960000+00:00,42.851,139.197,16.7,7.7,mw,"107 km W of Iwanai, Japan",1993,7
1993-07-11 13:36:21.240000+00:00,-25.304,-70.166,47.5,6.6,mw,"34 km ENE of Taltal, Chile",1993,7
1993-07-08 18:22:17.810000+00:00,-20.858,172.317,33.0,6.0,mw,Vanuatu region,1993,7
1993-07-06 02:53:03.780000+00:00,-24.601,-111.888,10.0,6.4,mw,Easter Island region,1993,7
1993-06-30 23:47:33.940000+00:00,-20.836,172.957,12.6,6.7,mw,Vanuatu region,1993,6
1993-06-29 07:07:11.580000+00:00,-60.437,152.775,10.0,6.4,mw,west of Macquarie Island,1993,6
1993-06-18 19:34:37.730000+00:00,-28.817,-176.803,28.9,6.0,ms,Kermadec Islands region,1993,6
1993-06-18 17:57:46.610000+00:00,-28.678,-176.893,10.7,6.7,mwb,Kermadec Islands region,1993,6
1993-06-18 11:52:51.680000+00:00,-29.053,-176.753,15.6,6.6,mw,Kermadec Islands region,1993,6
1993-06-12 20:33:25.700000+00:00,51.259,157.692,44.2,6.3,mwb,"87 km ESE of Ozernovskiy, Russia",1993,6
1993-06-12 18:26:42.220000+00:00,-4.375,135.118,9.9,6.1,mwb,"120 km SSW of Nabire, Indonesia",1993,6
1993-06-12 05:45:21.210000+00:00,-11.14,162.937,14.9,6.1,mwb,"134 km SE of Kirakira, Solomon Islands",1993,6
1993-06-06 13:23:20.860000+00:00,15.823,146.595,13.5,6.5,mwb,"112 km NE of Saipan, Northern Mariana Islands",1993,6
1993-06-04 10:49:33.650000+00:00,3.734,128.497,20.4,6.0,mw,"228 km NNE of Tobelo, Indonesia",1993,6
1993-05-29 06:50:13.420000+00:00,19.072,-26.476,12.0,6.4,mwb,"253 km NW of Ponta do Sol, Cabo Verde",1993,5
1993-05-25 23:16:43.440000+00:00,55.021,-160.513,36.8,6.2,mwb,"35 km S of Sand Point, Alaska",1993,5
1993-05-17 23:20:50.250000+00:00,37.165,-117.774,3.599,6.1,mw,"46km E of Big Pine, California",1993,5
1993-05-17 16:02:53.120000+00:00,-5.343,151.985,17.3,6.4,mw,"114 km SSW of Kokopo, Papua New Guinea",1993,5
1993-05-16 21:44:48.940000+00:00,-15.286,-173.332,21.3,6.6,mw,"89 km NE of Hihifo, Tonga",1993,5
1993-05-15 21:52:25.340000+00:00,51.374,-178.669,32.0,6.9,mw,"151 km WSW of Adak, Alaska",1993,5
1993-05-15 03:12:32.720000+00:00,16.698,-98.395,20.8,6.1,mw,"1 km ENE of Ometepec, Mexico",1993,5
